time-stamp,vin,vdda0,vddd0,vdda1,vddd1,vdda2,vddd2,vdda3,vddd3
2023/02/13 17:30:24,1.6324547424316407,1.222115074157715,1.21725838470459,1.2281353454589845,1.21108634185791,1.1882194290161132,1.2137676391601562,1.2031436309814454,1.205167251586914
2023/02/13 17:30:27,1.6288628158569336,1.222266845703125,1.215234764099121,1.2226715698242188,1.2059261093139648,1.187915885925293,1.2130593719482423,1.1961115493774415,1.197426902770996
2023/02/13 17:30:30,1.6291157684326172,1.2125028762817383,1.2061284713745117,1.2245434188842774,1.2058755187988281,1.1889782867431642,1.215437126159668,1.2052178421020507,1.2077473678588868
2023/02/13 17:30:33,1.6298240356445313,1.2123005142211913,1.2134135055541992,1.2216597595214844,1.2047119369506836,1.1999058380126952,1.2297036514282227,1.1935314331054687,1.2024353637695313
2023/02/13 17:30:36,1.630785255432129,1.212199333190918,1.2134135055541992,1.2307660522460937,1.2056731567382812,1.1979833984375001,1.22079972076416,1.203750717163086,1.1997540664672852
0.0,1.6302085235595705,1.2162769287109376,1.2130897262573241,1.2255552291870118,1.2066546127319335,1.1926005676269529,1.2185535018920897,1.2003510345458985,1.2025061904907228
