time-stamp,vin,vdda0,vddd0,vdda1,vddd1,vdda2,vddd2,vdda3,vddd3
2023/02/14 13:59:37,1.2013223724365234,1.1540708312988281,1.1732952270507813,1.1497200469970703,1.164138343811035,1.1615582275390626,1.1725363693237305,1.1343911209106445,1.1725869598388672
2023/02/14 13:59:40,1.2102768936157227,1.142738555908203,1.166313735961914,1.1666172790527345,1.1646442489624023,1.1609511413574218,1.158623977661133,1.1367182846069337,1.1695009384155273
2023/02/14 13:59:43,1.1991975708007814,1.1500235900878906,1.164543067932129,1.1502765426635742,1.1565497665405273,1.1645936584472656,1.1563474044799804,1.1413220214843751,1.171878692626953
2023/02/14 13:59:46,1.1982869415283204,1.162570037841797,1.1618617706298828,1.1489105987548829,1.160748779296875,1.1619123611450195,1.1626206283569336,1.1501753616333008,1.1709174728393554
2023/02/14 13:59:49,1.197275131225586,1.153767288208008,1.160597007751465,1.1602428741455078,1.1643912963867187,1.160597007751465,1.16236767578125,1.1484552841186524,1.1823003387451172
0.0,1.201271781921387,1.1526340606689454,1.1653221618652345,1.155153468322754,1.1620944869995118,1.161922479248047,1.1624992111206056,1.1422124145507815,1.173436880493164
