time-stamp,vin,vdda0,vddd0,vdda1,vddd1,vdda2,vddd2,vdda3,vddd3
2023/02/14 13:55:06,1.6203636093139648,1.2107827987670898,1.213818229675293,1.2106310272216798,1.2158924407958984,1.218169013977051,1.2313225479125978,1.16884326171875,1.2834813690185547
2023/02/14 13:55:09,1.6264850616455078,1.2056225662231446,1.2094168548583986,1.209315673828125,1.2144759063720703,1.2295518798828124,1.245842025756836,1.163075942993164,1.2805977096557617
2023/02/14 13:55:12,1.6251697082519532,1.2101757125854493,1.211845199584961,1.2020306396484375,1.2077473678588868,1.2177136993408204,1.2354203796386718,1.1599899215698242,1.2758422012329103
2023/02/14 13:55:15,1.621426010131836,1.2054202041625977,1.2042060317993164,1.2064826049804687,1.2077979583740235,1.2276294403076171,1.2477138748168946,1.1700068435668947,1.2788270416259766
2023/02/14 13:55:18,1.627345100402832,1.205723747253418,1.213970001220703,1.2025871353149413,1.2016765060424806,1.2210526733398437,1.2371404571533204,1.1581686630249024,1.2729079513549806
0.0,1.6241578979492188,1.20754500579834,1.2106512634277344,1.2062094161987305,1.2095180358886721,1.222823341369629,1.2394878570556642,1.1640169265747071,1.2783312545776369
